Ensembl_ids,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed
390,ENSG00000101342,20.8219055215173,-4.95679377844275,1.22873708192621,-4.03405565873563,5.4822323353356e-05,0.00204464768826296,Not Significant
391,ENSG00000163803,117.248129400177,-1.58470940881694,0.393338740239391,-4.0288668435061,5.60463506917075e-05,0.00207757205909921,Not Significant
392,ENSG00000079257,1573.13853443251,1.16311015282384,0.28873616188724,4.02828016145089,5.61863650451315e-05,0.00207757205909921,Up-regulated
393,ENSG00000152377,8928.26842796398,-1.16727694524934,0.290349463902043,-4.02024832270105,5.81368282981121e-05,0.00213345061629718,Not Significant
394,ENSG00000157617,1291.95993026346,-1.13007293738298,0.281164700496575,-4.01925609931517,5.83821839745905e-05,0.00213589735778227,Not Significant
395,ENSG00000176971,4364.6913203845,-1.09611965995493,0.272779309363084,-4.01833871679737,5.86099053126237e-05,0.0021362303957006,Not Significant
396,ENSG00000185262,588.993775578297,-1.01458084868956,0.253866389402092,-3.99651506085193,6.4281793824738e-05,0.00231736537738116,Not Significant
397,ENSG00000119508,315.565565141098,-2.24369654543459,0.563374784781177,-3.98260022643023,6.81653631617113e-05,0.00244207363293865,Not Significant
398,ENSG00000117479,471.777513695334,-1.2527567700422,0.314723949479089,-3.98049392845915,6.87722214348538e-05,0.00244859434500322,Not Significant
399,ENSG00000169302,81.6082922735652,1.79398208382722,0.450892920345147,3.978731984645,6.92837887202756e-05,0.00246171288811053,Up-regulated
400,ENSG00000203727,662.771628640668,1.13195760195734,0.285515712813012,3.96460702917135,7.35169562158674e-05,0.00258552097746558,Up-regulated
401,ENSG00000253276,1946.48155365776,-1.10054230509164,0.27756298188728,-3.96501830902859,7.33903137128509e-05,0.00258552097746558,Not Significant
402,ENSG00000145244,203.348652227373,-1.98637374259921,0.501180326348801,-3.96339129484659,7.38925182681477e-05,0.00258941864899371,Not Significant
403,ENSG00000188916,69.4293562777185,-1.92181409563795,0.485172746746095,-3.96109243259637,7.46076426409261e-05,0.00260794488486541,Not Significant
404,ENSG00000184307,150.367762976215,-2.03913997343018,0.514981862911269,-3.95963454305482,7.50645455421691e-05,0.00261333583149632,Not Significant
405,ENSG00000131242,56.7624296926853,2.10313863199116,0.531081240229011,3.96010717886449,7.49161322971726e-05,0.00261333583149632,Up-regulated
406,ENSG00000306215,17.5376364523816,-7.82363117462122,1.97903599408148,-3.95325360327889,7.70956492032824e-05,0.00267864722422994,Not Significant
407,ENSG00000261121,21.2330784314054,5.0844791195676,1.28643621711869,3.95237560316487,7.73791569578786e-05,0.00268309896053945,Up-regulated
408,ENSG00000101955,5273.85711810899,-1.05425545198523,0.268576424342601,-3.9253462196682,8.66050835147067e-05,0.00297907685683657,Not Significant
409,ENSG00000248869,84.7649027090569,1.64241694689056,0.420230771903871,3.90836905981332,9.29212860993139e-05,0.00317735597695634,Up-regulated
410,ENSG00000157152,61.1880594816102,-3.11336240811816,0.797294237611633,-3.90491020911492,9.42603767767104e-05,0.00321677507150244,Not Significant
411,ENSG00000108700,23.3171283209218,5.21670947630901,1.33802307484626,3.89881876806078,9.66630869874524e-05,0.00328578383090419,Up-regulated
412,ENSG00000243295,29.4529850026404,3.40077690683997,0.875541907668864,3.88419660675588,0.000102668805850445,0.00348307453718169,Up-regulated
413,ENSG00000125398,1138.96815399749,1.02158425934899,0.263044359750404,3.88369573983013,0.000102880636171877,0.00348341730473719,Up-regulated
414,ENSG00000162426,245.619381451875,-1.17121514423967,0.30281363160657,-3.86777549618826,0.00010983271125117,0.00369705898223235,Not Significant
415,ENSG00000132530,265.173024770623,1.10774002117284,0.286688887856949,3.86390986219731,0.000111586412407516,0.00374878243084239,Up-regulated
416,ENSG00000113460,507.914458435894,-1.13113627942778,0.292987318624568,-3.86070047242287,0.000113062433644466,0.00378364748870666,Not Significant
417,ENSG00000307706,155.570035925826,1.2909884698611,0.335182262949733,3.851601389942,0.000117347925595162,0.00390436219494655,Up-regulated
418,ENSG00000134258,13.5319480325447,6.96509371200644,1.81111572909019,3.84574745839424,0.000120185500360595,0.0039757916096298,Up-regulated
419,ENSG00000099204,1458.2537070234,-1.21865037909344,0.31713228392836,-3.84271939771586,0.000121678558172858,0.00401748631458682,Not Significant
420,ENSG00000081052,330.556483145624,-1.94571515841814,0.506951973062205,-3.83806605321051,0.00012400712829425,0.0040787716026383,Not Significant
421,ENSG00000277196,20.5535300543381,-4.18831056184657,1.09199985149312,-3.8354497540634,0.000125334728577175,0.00411460093739668,Not Significant
422,ENSG00000175741,439.283196448135,-1.15293101453781,0.300924928888907,-3.83129114226174,0.000127472557121934,0.00417684272558172,Not Significant
423,ENSG00000148120,1039.23539332255,-1.06439262914061,0.277907594906965,-3.83002353532994,0.000128131003517772,0.00419046622868349,Not Significant
424,ENSG00000177272,136.417256343489,1.56536522362126,0.408997566950356,3.82732160314113,0.000129545209743479,0.00422870828327107,Up-regulated
425,ENSG00000048540,81.1377434875022,-1.6146193985622,0.423110333726206,-3.81607176629966,0.000135593082020064,0.00440116793293696,Not Significant
426,ENSG00000143127,312.740899417684,-4.71753062693222,1.23740106332466,-3.81245076212972,0.000137595645730133,0.00445778913783854,Not Significant
427,ENSG00000143850,677.32636541171,1.27322353640498,0.334014902516725,3.81187643668453,0.000137915819753604,0.00445979471068394,Up-regulated
428,ENSG00000166592,201.321895426793,1.4939776481619,0.392290183441754,3.80834828711365,0.000139898136757421,0.00450701683867003,Up-regulated
429,ENSG00000233695,182.593746038674,2.21425141459032,0.58308964565423,3.79744595208154,0.000146194639345725,0.00467497968929996,Up-regulated
430,ENSG00000106617,1486.82123642623,-1.59469176777457,0.420282750252441,-3.79433076141413,0.000148042217174579,0.00472531054745033,Not Significant
431,ENSG00000164619,683.728105155213,1.33407039806414,0.352314723868802,3.78658712702831,0.000152730558965367,0.00485700053814724,Up-regulated
432,ENSG00000181722,417.794060579876,1.26214827917226,0.33407410794265,3.77804878966833,0.000158061917422402,0.00499892525650191,Up-regulated
433,ENSG00000214944,810.387605775854,-1.20375102716898,0.318989942662289,-3.77363316574334,0.000160887278849801,0.00507095322693247,Not Significant
434,ENSG00000158079,518.679087648178,-1.00840530334534,0.267540142352905,-3.76917383117477,0.000163788791672027,0.00513303966350739,Not Significant
435,ENSG00000179388,80.2384043394886,2.00872636694016,0.53306607092388,3.76825027235132,0.000164395837097831,0.00514273064312564,Up-regulated
436,ENSG00000090376,995.038978655981,-1.17805549206003,0.312730829309273,-3.76699506940839,0.000165224262707362,0.00515929940041724,Not Significant
437,ENSG00000186480,562.944244095934,1.28302500707135,0.341208169064485,3.76024117649092,0.000169749623589985,0.00526254308824393,Up-regulated
438,ENSG00000235823,114.545314865598,1.37299416944861,0.36622544062451,3.74904093802795,0.000177512110168378,0.00544454550335267,Up-regulated
439,ENSG00000137801,125077.786480044,-1.6451780083807,0.439117684901456,-3.7465537484556,0.000179280603949561,0.00548903806560464,Not Significant
440,ENSG00000104415,1002.9920086728,1.16735463104233,0.311967995321047,3.74190509459472,0.000182630490078629,0.00558170496049164,Up-regulated
441,ENSG00000258016,288.906033887308,-1.07777613989235,0.28818488955413,-3.73987734596304,0.000184110070754851,0.00561698357207557,Not Significant
442,ENSG00000183775,124.551770437763,1.57135512325985,0.42034966817767,3.73820950084749,0.000185335480180303,0.00563586342174183,Up-regulated
443,ENSG00000186575,4225.70874724408,-1.05899111313496,0.283527941955387,-3.73505025935537,0.000187677701711194,0.00569563893347784,Not Significant
444,ENSG00000205208,929.256753168971,1.07907109929282,0.290094116760318,3.71972762268864,0.000199437739433646,0.00602562699014955,Up-regulated
445,ENSG00000112218,121.307389448229,-1.48753259962495,0.399925451795128,-3.71952470878741,0.000199598021679728,0.00602562699014955,Not Significant
446,ENSG00000114670,201.028397004363,1.33559050897455,0.360376497866213,3.70609769749851,0.000210477136647345,0.00632090294891538,Up-regulated
447,ENSG00000162772,660.125637587072,-1.92096575189976,0.518627402535392,-3.70394187138746,0.0002122749202704,0.0063638252139397,Not Significant
448,ENSG00000092969,192.3921361188,1.20505757032494,0.325420833348314,3.70307444033586,0.000213002347542174,0.00636898141558313,Up-regulated
449,ENSG00000131979,128.082080259687,-1.38689969726488,0.374595572383024,-3.70239212503767,0.000213576180968752,0.00636966060961727,Not Significant
450,ENSG00000248785,242.676875353341,-1.22195834297383,0.330206404614261,-3.70058946737054,0.000215099224485515,0.0064040231179584,Not Significant
451,ENSG00000081320,2092.07819458888,-1.23084602023762,0.332828848775692,-3.69813501673692,0.000217189361400225,0.00644403074340049,Not Significant
452,ENSG00000122971,654.512949831644,-1.0365136498062,0.28036845850494,-3.69696953549406,0.000218188514071365,0.00646257163119096,Not Significant
453,ENSG00000184564,49.4837842786349,3.01518642407504,0.815808163839604,3.6959502953293,0.000219065831796869,0.00647744654703482,Up-regulated
454,ENSG00000162849,643.146580922693,1.10117370148096,0.298009681485457,3.69509371639223,0.000219805697983719,0.00648821332099634,Up-regulated
455,ENSG00000100906,740.156164378077,-1.02264046090377,0.277220730060609,-3.68890328180071,0.0002252228105057,0.00663677046384375,Not Significant
456,ENSG00000102554,218.959770089101,-2.23142994362175,0.605550727845866,-3.68495955996889,0.000228738955934666,0.00672889998480377,Not Significant
457,ENSG00000152779,72.88566007634,-3.65794323010734,0.998002989523318,-3.66526279831537,0.000247084729629545,0.00720719444466719,Not Significant
458,ENSG00000101825,9473.43455666028,1.41994491652355,0.387701766871878,3.66246697295241,0.000249797966625247,0.00727404938901309,Up-regulated
459,ENSG00000196950,1356.85233712453,1.21680264697314,0.332373391216372,3.66095084362818,0.000251280970446744,0.00730491548430029,Up-regulated
460,ENSG00000107338,355.676666605836,1.02332643706299,0.280707754083399,3.64552251292266,0.000266849051523092,0.00773145876124289,Up-regulated
461,ENSG00000069431,1107.57308500592,-1.0834572243268,0.297517535531654,-3.64165837281053,0.000270887397040054,0.00780915454438674,Not Significant
462,ENSG00000109265,196.738971679401,1.26779673932401,0.348333114572343,3.63961014984326,0.000273051118696172,0.00784538029446418,Up-regulated
463,ENSG00000102996,304.469770524837,-1.31169395743524,0.36039422677496,-3.63960868400451,0.000273052672977355,0.00784538029446418,Not Significant
464,ENSG00000175130,1047.02597325486,1.06975916616847,0.294357043111529,3.63422310151126,0.000278819520484105,0.0079977665776072,Up-regulated
465,ENSG00000213160,282.869777710883,-1.36556605710114,0.376578187743977,-3.62624841678176,0.000287568722334882,0.00822141837297805,Not Significant
466,ENSG00000095637,75.6183839230769,-2.11910764296243,0.585222947724312,-3.62102622804311,0.000293436761888915,0.00836149505659702,Not Significant
467,ENSG00000164330,1464.01169648018,-1.17652452086694,0.325121884114319,-3.6187183279648,0.000296065665843581,0.00839579074478482,Not Significant
468,ENSG00000171033,397.044556407484,1.16942007206556,0.323161232044011,3.61868923654276,0.00029609894391788,0.00839579074478482,Up-regulated
469,ENSG00000185585,1488.12381726582,1.61216191209107,0.447708512986075,3.60091860067269,0.000317094850198374,0.00896169210020544,Up-regulated
470,ENSG00000169744,1057.30803500586,1.09112602018631,0.303702435099584,3.5927470249902,0.000327210217162421,0.00916940398999781,Up-regulated
471,ENSG00000246859,135.913460163004,1.26449381666931,0.35199368403261,3.59237643750494,0.000327676039188309,0.00916940398999781,Up-regulated
472,ENSG00000270788,255.798316074636,-1.02484049270989,0.285289663522756,-3.59228049153677,0.000327796742701425,0.00916940398999781,Not Significant
473,ENSG00000150540,1922.22307813689,-1.03199848136036,0.287679288692711,-3.5873228345705,0.000334090582546585,0.00930069654238175,Not Significant
474,ENSG00000154263,248.986155068827,1.18478212553591,0.3302968621289,3.587022044047,0.000334476057031449,0.00930069654238175,Up-regulated
475,ENSG00000145632,787.71418168456,1.19956242232722,0.334624648440353,3.58479994799618,0.000337336677212683,0.00933514381748174,Up-regulated
476,ENSG00000177570,208.379570224638,1.87940548877825,0.524434083347371,3.5836829612262,0.000338783262515403,0.00936017500338557,Up-regulated
477,ENSG00000122679,29.050574847348,3.49385768750226,0.975066588596076,3.58319906390475,0.000339411747435988,0.00936255919285088,Up-regulated
478,ENSG00000066468,44.6063834494202,2.42537866275898,0.679105455013495,3.57143157200937,0.000355035312494967,0.00974681999389997,Up-regulated
479,ENSG00000143494,23.2094727532143,3.14036454341465,0.880715638654997,3.56569635598901,0.000362891339772625,0.00994667881776776,Up-regulated
480,ENSG00000280099,67.1743421568018,-1.93863303253701,0.544069972223042,-3.56320534400357,0.000366353875083195,0.0100256714975224,Not Significant
481,ENSG00000198932,261.417594015535,1.00178203370281,0.281366651474862,3.56041495483452,0.000370269218409622,0.0100848720244438,Up-regulated
482,ENSG00000248187,15.8347578170959,-5.23743790914025,1.48146630215426,-3.53530681158545,0.000407301946681402,0.0109723713187121,Not Significant
483,ENSG00000144644,25.2024094162764,2.88732594825224,0.817795720227663,3.53062002751549,0.000414586862039836,0.0110993580367502,Up-regulated
484,ENSG00000122877,29.4558494773067,2.65276129682088,0.751317125884598,3.53081435977853,0.000414282398487324,0.0110993580367502,Up-regulated
485,ENSG00000164070,906.230840325743,1.29251459387446,0.366577268370394,3.52589946348905,0.000422047153102745,0.0112641580212955,Up-regulated
486,ENSG00000182985,293.296578250749,1.60239012188213,0.455062210243105,3.52125508515878,0.00042950922648674,0.0114104081891893,Up-regulated
487,ENSG00000269289,16.7590239383777,-4.30416300922829,1.22636979778431,-3.5096779266781,0.000448649774954091,0.0118279149830645,Not Significant
488,ENSG00000134121,270.318484905412,-1.67601377570544,0.47832249147337,-3.50394097200582,0.000458426960705389,0.0119941162991828,Not Significant
489,ENSG00000109881,104.570438523415,1.42371912338955,0.406302298728664,3.50408828068268,0.000458173442683308,0.0119941162991828,Up-regulated
490,ENSG00000178734,59.5952794411415,1.85513765696202,0.530783766899646,3.49509117017282,0.000473899848657998,0.0123428394971739,Up-regulated
491,ENSG00000077264,423.554201804253,1.1559000124782,0.331129025853522,3.49078432341814,0.000481604864742995,0.0124870162227958,Up-regulated
492,ENSG00000095585,51.4186566210065,3.1823869826453,0.911991875645895,3.48949049616419,0.000483942266205112,0.0125233099372895,Up-regulated
493,ENSG00000133216,414.430430877225,1.61332978646071,0.46250941741985,3.48820959248962,0.000486266738861335,0.0125513513402953,Up-regulated
494,ENSG00000157502,19.7113241808666,-3.09085042287703,0.88833199563706,-3.47938657850599,0.000502563054240756,0.0129103106979502,Not Significant
495,ENSG00000269959,17.8486710455495,3.82040536505199,1.0981017328843,3.47909965957091,0.000503101451853009,0.0129103106979502,Up-regulated
496,ENSG00000129048,113.650974072977,1.6673637820846,0.479470942674778,3.47750746433776,0.00050609895895704,0.0129375899974962,Up-regulated
497,ENSG00000061337,118.304388882508,1.33595623429282,0.384166547881211,3.47754441832847,0.000506029200111175,0.0129375899974962,Up-regulated
498,ENSG00000100592,1038.47542985042,1.09518881812382,0.315953252592921,3.46630018566348,0.00052767378427455,0.0134256185584016,Up-regulated
499,ENSG00000108924,72.4351558431885,-1.79582377340227,0.519777884371095,-3.45498303679297,0.000550327445753285,0.0138528488823145,Not Significant
500,ENSG00000118507,144.739300528407,-1.16654969879551,0.337871689937896,-3.45264114614021,0.000555126966250919,0.0139533223482109,Not Significant
501,ENSG00000173947,123.232908798032,1.51345271777267,0.438655392871657,3.4502088481458,0.000560153023592277,0.014059189551441,Up-regulated
502,ENSG00000169218,1175.89605857456,-1.2321644051064,0.359582770608115,-3.42665028978615,0.000611075499840638,0.015095925223531,Not Significant
503,ENSG00000111859,2629.51043571845,-1.29044140609608,0.37745130167391,-3.41882886712344,0.000628912671791187,0.0155143771664146,Not Significant
504,ENSG00000163171,2684.81124400997,-1.51304348470131,0.442624299339797,-3.41834708794369,0.000630027079149518,0.0155196970082081,Not Significant
505,ENSG00000123610,324.03997561352,1.74532974845024,0.511348089558738,3.41319305594033,0.000642064406843112,0.015793686862346,Up-regulated
506,ENSG00000271254,216.210479389673,1.14496275080482,0.335909894160469,3.40854131036062,0.000653111955763321,0.0160425849959047,Up-regulated
507,ENSG00000235105,601.779480969168,-1.04950307706232,0.309078863236707,-3.39558346394772,0.000684824907307618,0.0167500800274617,Not Significant
508,ENSG00000138735,10141.0589384528,1.13048013398656,0.333763219563188,3.38707223481985,0.00070642785336222,0.0170609736669354,Up-regulated
509,ENSG00000179300,109.227989172538,-2.69652039118618,0.798005122648548,-3.37907654306345,0.000727297555642691,0.0174916075081309,Not Significant
510,ENSG00000226328,218.335139699044,-1.00706047855275,0.29808351442424,-3.37845076906694,0.000728954833105821,0.0175070821391813,Not Significant
511,ENSG00000137869,93.7888735235194,-1.49962892938306,0.444387354263813,-3.37459856810596,0.000739234374028116,0.0177047145224931,Not Significant
512,ENSG00000114270,1350.7597741411,-1.08259783674452,0.321296013340802,-3.36947173881114,0.000753124137706859,0.0179567060910883,Not Significant
513,ENSG00000308504,15.6088106286426,4.6103717278256,1.36797982806679,3.37020446737208,0.000751124272504832,0.0179567060910883,Up-regulated
514,ENSG00000138166,619.59880982426,-1.11756419072718,0.331640524755663,-3.3698058810833,0.000752211537416561,0.0179567060910883,Not Significant
515,ENSG00000206052,343.386667742905,1.00563185464255,0.298781922951123,3.36577208122144,0.000763297486439842,0.0181084417097956,Up-regulated
516,ENSG00000229931,131.044651821134,1.42386342675426,0.423607305307874,3.36128156647206,0.000775816938290967,0.018326685212597,Up-regulated
517,ENSG00000129521,140.484516612312,1.81260486794773,0.541386064174548,3.34808187335115,0.00081372967908397,0.0190916903511168,Up-regulated
518,ENSG00000170214,435.017927587022,-3.24793374086389,0.97077466839572,-3.34571332215678,0.000820712011401725,0.0192293826497761,Not Significant
519,ENSG00000213064,2979.67980478834,-1.03968591286779,0.311551750012951,-3.33712108124757,0.000846510613626225,0.0197534395622941,Not Significant
520,ENSG00000187955,8012.51914746927,1.00601559264483,0.301988717862662,3.33130191010099,0.000864407967770755,0.02000884287864,Up-regulated
521,ENSG00000105989,949.454369803608,3.05392256135279,0.918927155698714,3.32335652767897,0.000889411609515171,0.0205325664078984,Up-regulated
522,ENSG00000226200,220.05805690903,1.21646567522181,0.366953330414763,3.31504192603146,0.000916293806101267,0.0210406402177615,Up-regulated
523,ENSG00000230417,81.6217780262456,1.44783803554619,0.437521814488588,3.30917907999294,0.000935699671707169,0.0212253433210533,Up-regulated
524,ENSG00000171724,29.9036773279367,2.35429024348407,0.712862737016124,3.30258564690669,0.000957978280643004,0.0215957819192473,Up-regulated
525,ENSG00000178015,40.7100752352979,-2.85307097178251,0.864173802688126,-3.30150134487723,0.000961688738483998,0.0216462622713215,Not Significant
526,ENSG00000291081,86.4504949643063,1.48129840086921,0.448986245797022,3.29920663435841,0.000969585119603066,0.0217721662487721,Up-regulated
527,ENSG00000103257,661.178441647027,1.25624820672506,0.381164692398016,3.29581472728138,0.000981367115999426,0.0220081134533482,Up-regulated
528,ENSG00000084710,28.7691856621181,2.92926606279953,0.891054281318825,3.28741595681915,0.00101111364263085,0.0225872061849283,Up-regulated
529,ENSG00000128309,632.901301549872,-1.04102637886466,0.317219362061603,-3.28172395309999,0.00103174556651361,0.0229886225065251,Not Significant
530,ENSG00000171819,339.896262753556,-5.48801634617711,1.67489409448498,-3.27663484171795,0.00105052136873754,0.0232271485215875,Not Significant
531,ENSG00000055163,393.9392666588,1.2352781928736,0.376958942450468,3.27695686125265,0.00104932400126539,0.0232271485215875,Up-regulated
532,ENSG00000137266,134.461540897864,1.27541902325483,0.390042430531402,3.2699494296484,0.00107566712547343,0.0236619362072296,Up-regulated
533,ENSG00000244490,119.093653612707,-1.18943332271922,0.363997211519904,-3.26769899624403,0.00108425613070904,0.0238205278181728,Not Significant
534,ENSG00000070808,38.311356434257,2.03119103482689,0.623454201985506,3.25796350134169,0.00112214838108605,0.0245592626674193,Up-regulated
535,ENSG00000169750,87.2019226754336,-1.51841175973959,0.466042401114832,-3.25809788145318,0.0011216171195804,0.0245592626674193,Not Significant
536,ENSG00000197943,46.6249789140685,-1.8469591297345,0.566996050444966,-3.25744619964293,0.00112419566617582,0.0245677916283855,Not Significant
537,ENSG00000166510,124.555799315463,-1.45360886966004,0.44795315787402,-3.24500194743318,0.00117449820434484,0.0255431171191772,Not Significant
538,ENSG00000111816,142.209992960707,1.31119551634829,0.404738373376778,3.23961255615284,0.0011969221574977,0.0259328128176541,Up-regulated
539,ENSG00000181634,37.7910455625956,2.90703163204339,0.898327784947007,3.23604777761035,0.00121197096549108,0.0261603932901251,Up-regulated
540,ENSG00000179862,114.929548293085,-1.54466796466583,0.478003824897849,-3.23149708058492,0.00123143581868038,0.0264812375055701,Not Significant
541,ENSG00000180694,1586.52811653051,-1.02763877521025,0.318189554770996,-3.22964333618636,0.00123944734211526,0.026620369034386,Not Significant
542,ENSG00000128602,518.72794591564,1.12283737652285,0.348319776535954,3.22358204202325,0.00126598028120141,0.027055628088844,Up-regulated
543,ENSG00000162643,94.7070440880143,1.67177216875962,0.518757127384232,3.22264905966559,0.00127011061551888,0.0271103462407663,Up-regulated
544,ENSG00000162496,6722.9879824369,-1.1338572154152,0.352511724890378,-3.21650922609113,0.00129760361327706,0.0275948512242221,Not Significant
545,ENSG00000145506,190.719454175859,-1.42527182520697,0.443275572835306,-3.21531776743428,0.00130300196131641,0.0276076538257813,Not Significant
546,ENSG00000155897,20.0466738137451,4.33518362764788,1.34809607680314,3.21578239284568,0.00130089434186923,0.0276076538257813,Up-regulated
547,ENSG00000166292,91.3366357027689,-1.5147040875812,0.471229133169174,-3.21436851196849,0.00130731774423188,0.02766515049926,Not Significant
548,ENSG00000144648,52.0756100329554,-1.82166653368258,0.566973253756978,-3.21296731655599,0.00131371238139719,0.0277664448004488,Not Significant
549,ENSG00000167992,383.255444907517,1.46282298296482,0.455720153780693,3.20991505604727,0.0013277420287917,0.0279603040892378,Up-regulated
550,ENSG00000168811,56.2066778052401,1.83856976308008,0.572915434261222,3.20914685332387,0.00133129476497548,0.0280009719873284,Up-regulated
551,ENSG00000147437,169.932087364394,-1.0559685795867,0.329448636158711,-3.20526013371623,0.00134940465429531,0.0282430250851098,Not Significant
552,ENSG00000144891,253.030507542976,-1.40152068432308,0.437564276079639,-3.20300527474503,0.00136001490017597,0.0283632092949743,Not Significant
553,ENSG00000139292,13.4527867961373,-4.99976278151683,1.56121066105205,-3.20249080168825,0.00136244651223805,0.0283796458061841,Not Significant
554,ENSG00000114767,240.786675399313,-1.04206302204613,0.325636919595159,-3.20007640209118,0.00137391162171321,0.0285839829924623,Not Significant
555,ENSG00000102385,143.566209888192,1.13822539355583,0.355791818827054,3.19913312596181,0.00137841502198196,0.0286431655831342,Up-regulated
556,ENSG00000272168,171.052777248577,1.24176604762558,0.389291589588422,3.18980959475244,0.00142366558313663,0.0294387559328277,Up-regulated
557,ENSG00000255874,202.641060522307,1.03226652935395,0.324136960467713,3.18466159448291,0.00144923372233476,0.0298276137273858,Up-regulated
558,ENSG00000225783,48.3856166593357,1.71768093066782,0.539523797357216,3.18369817806303,0.00145406540103588,0.0298558874495691,Up-regulated
559,ENSG00000272870,228.770116564516,-1.01639044105264,0.319354190097838,-3.18264319857917,0.00145937330941023,0.0299292854001139,Not Significant
560,ENSG00000254987,26.6031272248485,-2.67780560200523,0.842507119966411,-3.17837741491371,0.00148101829552982,0.0303371576835219,Not Significant
561,ENSG00000157168,121.118926931495,1.66116432132869,0.523735831837576,3.17175992236456,0.00151518209197004,0.0309635081232411,Up-regulated
562,ENSG00000053747,1367.44514365727,-1.1355550028507,0.358069776304038,-3.17132323920715,0.00151746187120585,0.0309734415980883,Not Significant
563,ENSG00000272381,60.7221912756314,-1.5184435234043,0.480980461795594,-3.15697547824636,0.00159414751673274,0.0321585739707255,Not Significant
564,ENSG00000204767,188.721901061973,1.09480582657793,0.347195599867009,3.15328255023187,0.00161445458690633,0.0325302238117835,Up-regulated
565,ENSG00000072571,56.7446810678963,-1.53926063985709,0.490124044392433,-3.14055320784187,0.0016862907288167,0.0338591491921008,Not Significant
566,ENSG00000205683,294.236051504361,1.26757727679078,0.404087261143228,3.13688997075682,0.00170750193157276,0.0342055027313206,Up-regulated
567,ENSG00000123405,24.5378676246009,2.84133167176316,0.90634525944449,3.13493300941922,0.00171893360451683,0.0343946065849324,Up-regulated
568,ENSG00000246705,251.786465835972,-1.06563655577792,0.340297620349934,-3.13148400709387,0.00173925258658817,0.0347600069684131,Not Significant
569,ENSG00000183696,114.627554655614,1.56771574608651,0.501166061256502,3.12813629509548,0.00175918584013514,0.0350780843965978,Up-regulated
570,ENSG00000259807,216.046734325052,1.07868102318412,0.344895778425096,3.12755646969563,0.00176265955399396,0.0351068110477136,Up-regulated
571,ENSG00000157368,74.2797903484191,2.19573835727265,0.702259030078247,3.12667870860699,0.00176793019068232,0.0351712195077215,Up-regulated
572,ENSG00000134780,186.265710840118,1.02006701165037,0.326579764832747,3.12348504559916,0.00178722947124749,0.0354089360392595,Up-regulated
573,ENSG00000102287,213.146738360514,1.18024823783523,0.379294424944321,3.1116941357851,0.00186017120000966,0.0367102128934477,Up-regulated
574,ENSG00000155849,42.5148624171893,-1.75085331826822,0.563221283033687,-3.10864196899231,0.00187949323971579,0.0369647941496722,Not Significant
575,ENSG00000182836,17.1444161827417,-3.25262101232114,1.04663137800652,-3.10770447042804,0.0018854650720804,0.0370400578665352,Not Significant
576,ENSG00000087903,278.221074206574,1.02373102727738,0.329522908624013,3.10670669772904,0.00189183999008769,0.0371230601691298,Up-regulated
577,ENSG00000137959,163.661798258395,-1.43005142293733,0.460365851355058,-3.10633688126099,0.00189420782673829,0.0371273334303255,Not Significant
578,ENSG00000124225,209.44626560251,1.204590970944,0.387964933383777,3.10489651845005,0.00190345605657598,0.0372663029307868,Up-regulated
579,ENSG00000286289,232.724468347499,-2.07912637225683,0.670657892707992,-3.10012958150944,0.00193435995777608,0.0378284572490116,Not Significant
580,ENSG00000068831,140.95658329705,-1.39719050023081,0.450952421731836,-3.09831022719657,0.00194627575205439,0.0379754685722884,Not Significant
581,ENSG00000019186,30.7824331720129,4.17602215797453,1.34773465632423,3.09854921247191,0.00194470669122263,0.0379754685722884,Up-regulated
582,ENSG00000101255,495.46661472067,1.07919921779147,0.34860279355517,3.09578476633945,0.00196292788269576,0.0382571542645489,Up-regulated
583,ENSG00000165644,180.725913669949,-1.01175506885147,0.327150716350108,-3.09262678724724,0.00198393465948327,0.0384850061345803,Not Significant
584,ENSG00000124134,33.9391350410825,2.75261925787939,0.890920747125045,3.089634253958,0.00200403111492748,0.038795526112744,Up-regulated
585,ENSG00000245812,213.007953478663,-1.56076188567565,0.505538512685666,-3.08732538968026,0.00201966386014969,0.0389671011587317,Not Significant
586,ENSG00000145911,147.903158146077,1.18475219161741,0.383926943744524,3.08587925625188,0.00202951218242109,0.0391134111228208,Up-regulated
587,ENSG00000130592,14.1813397751767,4.00533309277965,1.30084346107034,3.07902773288651,0.00207677348335533,0.0397580094352327,Up-regulated
588,ENSG00000100206,50.5280880821205,-1.84892081703052,0.600698306312078,-3.07795243902346,0.00208428177314389,0.0398575610837749,Not Significant
589,ENSG00000157601,269.272089111749,1.26066316708892,0.409624161701655,3.0776093916235,0.00208668235137375,0.0398593261543383,Up-regulated
590,ENSG00000166979,191.266537257537,-1.44294789327044,0.469066224659025,-3.07621358651298,0.00209647609569097,0.040002153834687,Not Significant
591,ENSG00000099337,1267.89236391699,-2.58903977606384,0.842634959845066,-3.07255205331129,0.00212236814003266,0.0404068942029592,Not Significant
592,ENSG00000166450,85.5120150665914,1.4321890720129,0.467538907151775,3.06325110082864,0.00218946256909684,0.0415012509804218,Up-regulated
593,ENSG00000169031,54.6551599730977,-2.00675105624276,0.655318354653054,-3.06225370004355,0.00219677178161856,0.0415941393914357,Not Significant
594,ENSG00000143507,562.695088950757,1.09171712576295,0.357322806516078,3.05526852989673,0.00224859096862979,0.042343150323118,Up-regulated
